Element	EUTranCellFDD	SN	latitude	longitude
WESS03	WESS3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WESS03	47463695	8328349
REGE04	REGE1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
REGE04	REGE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REGE04	47443691	8462218
HAUS04	HAUS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HAUS04	47244342	8531555
HAUS04	HAUS2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HAUS04	47244342	8531555
BOZB07	BOZB5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOZB07	47457901	8135650
BOZB07	BOZN5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOZB07	47476258	8103786
BOZB07	HABG5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOZB07	47461894	8173634
BOZB07	LBTM5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOZB07	47469843	8121056
BOZB07	SDSW5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOZB07	47456050	8144286
BOZB07	SHTS5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOZB07	47453010	8188708
XBUV04	XBUV1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=XBUV04	47526692	8538952
XBUV04	XBUV1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=XBUV04	47526692	8538952
XBUV04	XBUV2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=XBUV04	47526692	8538952
XBUV04	XBUV2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=XBUV04	47526692	8538952
XBUV04	XBUV3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=XBUV04	47526692	8538952
XBUV04	XBUV3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=XBUV04	47526692	8538952
UAME04	UAME1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
UAME04	UAME1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
UAME04	UAME1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
UAME04	UAME2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
UAME04	UAME2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
UAME04	UAME2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
UAME04	UAME3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
UAME04	UAME3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UAME04	47423606	8510712
BBPR02	BBPR5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BBPR02	47476300	8307757
BBPR02	BBPR6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BBPR02	47476300	8307757
BBPR02	BBPR7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BBPR02	47476300	8307757
SLWA03	SLWA5O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SLWA03	47398556	8459961
SPTI01	SPTI5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI5O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI6M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI6O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI7M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
SPTI01	SPTI7O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SPTI01	47423649	8369786
WIKL04	WIKL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WIKL04	47495595	8549550
WIKL04	WIKL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WIKL04	47495595	8549550
WIKL04	WIKL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WIKL04	47495595	8549550
WIKL04	WIKL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WIKL04	47495595	8549550
WIKL04	WIKL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WIKL04	47495595	8549550
WIKL04	WIKL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WIKL04	47495595	8549550
DSTA04	DSTA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DSTA04	47401656	8391858
DSTA04	DSTA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DSTA04	47401656	8391858
DSTA04	DSTA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DSTA04	47401656	8391858
AGST02	AGST1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AGST02	47284229	8484378
AGST02	AGST2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AGST02	47284229	8484378
AGST02	AGST3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AGST02	47284229	8484378
FISL04	FISL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
FISL04	FISL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISL04	47443842	8280578
DIVO04	DIVO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
DIVO04	DIVO3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DIVO04	47400490	8408741
BWIL04	BWIL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BWIL04	47388442	8393039
BWIL04	BWIL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BWIL04	47388442	8393039
BWIL04	BWIL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BWIL04	47388442	8393039
SHWA04	SHWA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHWA04	47457564	8143921
SHWA04	SHWA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHWA04	47457564	8143921
ARAG04	ARAG1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ARAG04	47317918	8427571
ARAG04	ARAG2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ARAG04	47317918	8427571
ARAG04	ARAG3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ARAG04	47317918	8427571
ZUFI02	ZUFI1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUFI02	47356795	8359023
ZUFI02	ZUFI2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUFI02	47356795	8359023
VIND02	VIND1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
VIND02	VIND3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=VIND02	47355221	8252363
HEDI04	HEDI1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEDI04	47300816	8441430
HEDI04	HEDI1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEDI04	47300816	8441430
HEDI04	HEDI2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEDI04	47300816	8441430
HEDI04	HEDI2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEDI04	47300816	8441430
HEDI04	HEDI3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEDI04	47300816	8441430
HEDI04	HEDI3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEDI04	47300816	8441430
GAKI03	GAKI1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GAKI03	47478407	8129922
GAKI03	GAKI2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GAKI03	47478407	8129922
GAKI03	GAKI3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GAKI03	47478407	8129922
BEWL04	BEWL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BEWL04	47231500	8353644
BEWL04	BEWL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BEWL04	47231500	8353644
MEZT04	MEZT1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MEZT04	MEZT3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEZT04	47418245	8272819
MUOE04	MUOE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MUOE04	47278940	8337153
MUOE04	MUOE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MUOE04	47278944	8337141
MUOE04	MUOE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MUOE04	47278935	8337136
MUOE04	MUOE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MUOE04	47278944	8337141
MUOE04	MUOE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MUOE04	47278952	8337135
MUOE04	MUOE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MUOE04	47278944	8337141
BLKN04	BLKN1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BLKN04	47351985	8466428
BLKN04	BLKN1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BLKN04	47351985	8466428
BLKN04	BLKN2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BLKN04	47351985	8466428
BLKN04	BLKN2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BLKN04	47351985	8466428
ZUUR02	ZUUR1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUUR02	47380531	8428366
ZUUR02	ZUUR2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUUR02	47380449	8428336
ZUUR02	ZUUR3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUUR02	47380458	8428329
GFRS03	GFRS5O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GFRS03	47569622	8480685
STSH04	STSH1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=STSH04	47306497	8484451
STSH04	STSH2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=STSH04	47306497	8484451
REHO04	REHO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
REHO04	REHO3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=REHO04	47431532	8465975
HEME04	HEME1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEME04	47331312	8345339
HEME04	HEME2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HEME04	47331312	8345339
THST04	THST1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=THST04	47436805	8105892
THST04	THST2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=THST04	47436805	8105892
STEO04	STEO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=STEO04	47541666	7948829
STEO04	STEO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=STEO04	47541666	7948829
STEO04	STEO3R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=STEO04	47541666	7948829
BABS04	BABS1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
BABS04	BABS3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BABS04	47478770	8303406
GEBU04	GEBU1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GEBU04	GEBU3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GEBU04	47484758	8239934
GIOF04	GIOF1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503626	8009652
GIOF04	GIOF1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503626	8009652
GIOF04	GIOF1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503626	8009652
GIOF04	GIOF2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503626	8009652
GIOF04	GIOF2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503626	8009652
GIOF04	GIOF2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503626	8009652
GIOF04	GIOF3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503480	8009563
GIOF04	GIOF3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503480	8009563
GIOF04	GIOF3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=GIOF04	47503480	8009563
MOEN04	MOEN1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MOEN04	47520829	8140989
MOEN04	MOEN2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MOEN04	47520829	8140989
MOEN04	MOEN3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MOEN04	47520829	8140989
STTA04	STTA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=STTA04	47327808	8485305
STTA04	STTA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=STTA04	47327808	8485305
TABB04	TABB1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TABB04	47496185	8248520
TABB04	TABB1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TABB04	47496185	8248520
TABB04	TABB2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TABB04	47496185	8248520
TABB04	TABB2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TABB04	47496185	8248520
TABB04	TABB3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TABB04	47496185	8248520
TABB04	TABB3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TABB04	47496185	8248520
BIFE05	BIFE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BIFE05	47444848	8231139
BIFE05	BIFE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BIFE05	47444848	8231139
BIFE05	BIFE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BIFE05	47444848	8231139
BIFE05	BIFE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BIFE05	47444848	8231139
BIFE05	BIFE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BIFE05	47444848	8231139
BIFE05	BIFE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BIFE05	47444848	8231139
SIGG04	SIGG1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SIGG04	47522457	8239105
SIGG04	SIGG1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SIGG04	47522457	8239105
SIGG04	SIGG2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SIGG04	47522353	8238867
SIGG04	SIGG2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SIGG04	47522353	8238867
SIGG04	SIGG3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SIGG04	47522362	8238855
SIGG04	SIGG3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SIGG04	47522362	8238855
BRAL04	BRAL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
BRAL04	BRAL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAL04	47482367	8198489
MEKO04	MEKO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEKO04	47567834	8361535
MEKO04	MEKO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MEKO04	47567834	8361535
AFOB04	AFOB1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AFOB04	47275681	8450910
AFOB04	AFOB1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AFOB04	47275681	8450910
AFOB04	AFOB2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AFOB04	47275681	8450910
AFOB04	AFOB2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AFOB04	47275681	8450910
AFOB04	AFOB3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AFOB04	47275681	8450910
AFOB04	AFOB3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AFOB04	47275681	8450910
SUPF04	SUPF1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SUPF04	47519045	7951254
SUPF04	SUPF2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SUPF04	47519045	7951254
